provincia_nombre,delito_descripcion,caso_fecha_inicio,autor_genero
Chubut,Robo,2021-02-26,M
Chubut,Tenencia ilegal de arma de uso civil,2021-02-26,M
Chubut,Abuso de autoridad e incumplimiento de los deberes de los funcionarios públicos,2017-11-10,M
Chubut,Abuso de autoridad e incumplimiento de los deberes de los funcionarios públicos,2017-11-10,M
Chubut,Abuso de autoridad e incumplimiento de los deberes de los funcionarios públicos,2017-11-10,F
Chubut,Estafa,2018-03-06,M
Chubut,Estafa,2018-03-06,M
Chubut,Resistencia o desobediencia a un funcionario público,2018-04-09,M
Chubut,Resistencia o desobediencia a un funcionario público,2018-04-09,M
Chubut,Resistencia o desobediencia a un funcionario público,2018-04-09,M
Chubut,Resistencia o desobediencia a un funcionario público,2018-04-09,M
Chubut,Lesiones leves,2019-05-14,M
Chubut,Lesiones leves,2019-07-10,M
Chubut,Amenazas,2019-07-10,M
Chubut,Lesiones leves,2019-08-12,M
Chubut,Abuso sexual,2019-08-28,M
Chubut,Estafa,2019-10-28,F
Chubut,Abuso sexual,2019-11-11,M
Chubut,Amenazas,2019-11-14,M
Chubut,Hurto,2019-12-06,M
Chubut,Amenazas,2019-12-17,M
Chubut,Daños,2019-12-17,M
Chubut,Amenazas,2019-12-17,M
Chubut,Daños,2019-12-17,M
Chubut,Desobediencia a la autoridad,2019-12-18,M
Chubut,Abuso sexual,2020-01-03,M
Chubut,Abuso sexual,2020-01-03,M
Chubut,Abuso sexual,2020-01-03,M
Chubut,Amenazas,2020-01-27,M
Chubut,Amenazas,2020-01-27,M
Chubut,Amenazas,2020-02-19,M
Chubut,Amenazas,2020-02-26,M
Chubut,Amenazas,2020-02-26,M
Chubut,Amenazas,2020-02-26,M
Chubut,Lesiones leves,2020-02-28,F
Chubut,Amenazas,2020-02-28,F
Chubut,Daños,2020-02-28,F
Chubut,Abuso sexual,2020-03-04,M
Chubut,Abuso sexual,2020-03-06,M
Chubut,Lesiones leves,2020-03-26,M
Chubut,Amenazas,2020-04-06,M
Chubut,Amenazas,2020-04-06,M
Chubut,Vejaciones y apremios ilegales,2020-04-20,M
Chubut,Lesiones leves,2020-05-01,M
Chubut,Lesiones leves,2020-05-01,M
Chubut,Robo,2020-05-05,M
Chubut,Hurto,2020-05-18,M
Chubut,Hurto,2020-05-18,M
Chubut,Estafa,2020-05-21,M
Chubut,Estafa,2020-05-21,F
Chubut,Robo,2020-05-29,M
Chubut,Lesiones leves,2020-06-03,M
Chubut,Lesiones leves,2020-06-08,M
Chubut,Amenazas,2020-06-08,M
Chubut,Daños,2020-06-08,M
Chubut,Lesiones leves,2020-06-16,M
Chubut,Encubrimiento,2020-06-16,M
Chubut,Violación de domicilio,2020-07-06,M
Chubut,Violación de domicilio,2020-07-06,M
Chubut,Desobediencia a la autoridad,2020-07-07,M
Chubut,Lesiones leves,2020-07-13,M
Chubut,Abuso sexual,2020-07-13,M
Chubut,Lesiones leves,2020-07-13,M
Chubut,Portación ilegal de arma de uso civil,2020-07-27,M
Chubut,Atentado contra la autoridad,2020-07-27,M
Chubut,Portación ilegal de arma de uso civil,2020-07-27,M
Chubut,Atentado contra la autoridad,2020-07-27,M
Chubut,Hurto,2020-07-29,M
Chubut,Hurto,2020-07-29,M
Chubut,Lesiones leves,2020-07-30,M
Chubut,Lesiones leves,2020-07-30,M
Chubut,Lesiones leves,2020-07-30,M
Chubut,Lesiones leves,2020-07-30,M
Chubut,Desobediencia a la autoridad,2020-07-30,M
Chubut,Tenencia ilegal de arma de uso civil,2020-08-03,F
Chubut,Tenencia ilegal de arma de uso civil,2020-08-03,F
Chubut,Resistencia o desobediencia a un funcionario público,2020-08-10,M
Chubut,Lesiones leves,2020-08-12,F
Chubut,Resistencia o desobediencia a un funcionario público,2020-08-13,M
Chubut,Lesiones leves,2020-08-18,M
Chubut,Robo,2020-08-18,F
Chubut,Lesiones leves,2020-08-19,F
Chubut,Lesiones leves,2020-08-26,M
Chubut,Lesiones leves,2020-09-03,M
Chubut,Hurto,2020-09-09,M
Chubut,Estafa,2020-09-10,M
Chubut,Estafa,2020-09-10,M
Chubut,Estafa,2020-09-10,F
Chubut,Amenazas,2020-09-16,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-09-16,M
Chubut,Lesiones leves,2020-09-17,M
Chubut,Amenazas,2020-09-21,M
Chubut,Lesiones leves,2020-09-28,M
Chubut,Lesiones leves,2020-09-28,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-09-29,M
Chubut,Lesiones leves,2020-09-29,M
Chubut,Lesiones leves,2020-10-05,M
Chubut,Amenazas,2020-10-08,M
Chubut,Lesiones leves,2020-10-13,M
Chubut,Lesiones leves,2020-10-14,M
Chubut,Daños,2020-10-16,M
Chubut,Lesiones leves,2020-10-19,M
Chubut,Desobediencia a la autoridad,2020-10-22,M
Chubut,Lesiones leves,2020-10-23,M
Chubut,Lesiones leves,2020-10-23,M
Chubut,Amenazas,2020-10-23,M
Chubut,Amenazas,2020-10-23,M
Chubut,Lesiones leves,2020-10-26,M
Chubut,Daños,2020-10-27,M
Chubut,Lesiones leves,2020-11-02,F
Chubut,Lesiones leves,2020-11-02,F
Chubut,Lesiones leves,2020-11-02,M
Chubut,Daños,2020-11-04,M
Chubut,Desobediencia a la autoridad,2020-11-06,M
Chubut,Desobediencia a la autoridad,2020-11-06,M
Chubut,Desobediencia a la autoridad,2020-11-06,F
Chubut,Lesiones leves,2020-11-09,M
Chubut,Amenazas,2020-11-09,M
Chubut,Daños,2020-11-09,M
Chubut,Amenazas,2020-11-09,M
Chubut,Hurto,2020-11-11,M
Chubut,Amenazas,2020-11-11,M
Chubut,Amenazas,2020-11-11,M
Chubut,Amenazas,2020-11-12,M
Chubut,Amenazas,2020-11-12,M
Chubut,Lesiones leves,2020-11-24,M
Chubut,Lesiones leves,2020-11-24,M
Chubut,Amenazas,2020-11-26,M
Chubut,Desobediencia a la autoridad,2020-11-27,F
Chubut,Desobediencia a la autoridad,2020-11-27,F
Chubut,Desobediencia a la autoridad,2020-11-27,F
Chubut,Desobediencia a la autoridad,2020-11-27,F
Chubut,Desobediencia a la autoridad,2020-11-27,M
Chubut,Desobediencia a la autoridad,2020-11-27,M
Chubut,Desobediencia a la autoridad,2020-11-30,M
Chubut,Desobediencia a la autoridad,2020-12-01,M
Chubut,Desobediencia a la autoridad,2020-12-01,M
Chubut,Desobediencia a la autoridad,2020-12-01,M
Chubut,Desobediencia a la autoridad,2020-12-01,F
Chubut,Desobediencia a la autoridad,2020-12-01,F
Chubut,Desobediencia a la autoridad,2020-12-01,F
Chubut,Tenencia ilegal de arma de uso civil,2020-12-02,M
Chubut,Tenencia ilegal de arma de uso civil,2020-12-02,M
Chubut,Tenencia ilegal de arma de uso civil,2020-12-02,M
Chubut,Desobediencia a la autoridad,2020-12-03,M
Chubut,Desobediencia a la autoridad,2020-12-03,M
Chubut,Desobediencia a la autoridad,2020-12-03,M
Chubut,Desobediencia a la autoridad,2020-12-03,M
Chubut,Violación de domicilio,2020-12-09,M
Chubut,Violación de domicilio,2020-12-09,M
Chubut,Amenazas,2020-12-10,M
Chubut,Lesiones leves,2020-12-11,F
Chubut,Hurto,2020-12-14,M
Chubut,Hurto,2020-12-14,M
Chubut,Violación de domicilio,2020-12-15,M
Chubut,Violación de domicilio,2020-12-15,M
Chubut,Daños,2020-12-16,M
Chubut,Usurpación,2020-12-16,F
Chubut,Amenazas,2020-12-17,F
Chubut,Lesiones leves,2020-12-18,F
Chubut,Lesiones leves,2020-12-18,F
Chubut,Desobediencia a la autoridad,2020-12-18,M
Chubut,Lesiones leves,2020-12-18,M
Chubut,Lesiones leves,2020-12-18,M
Chubut,Amenazas,2020-12-21,M
Chubut,Hurto,2020-12-22,M
Chubut,Amenazas,2020-12-23,M
Chubut,Lesiones leves,2020-12-23,M
Chubut,Lesiones leves,2020-12-23,M
Chubut,Hurto,2020-12-29,F
Chubut,Daños,2020-12-29,F
Chubut,Daños,2020-12-29,F
Chubut,Daños,2020-12-29,F
Chubut,Lesiones leves,2020-12-29,M
Chubut,Daños,2020-12-29,M
Chubut,Daños,2020-12-29,M
Chubut,Daños,2020-12-29,M
Chubut,Abuso sexual,2020-12-29,F
Chubut,Daños,2020-12-29,M
Chubut,Hurto,2020-12-29,M
Chubut,Hurto,2020-12-29,M
Chubut,Hurto,2020-12-29,M
Chubut,Hurto,2020-12-29,M
Chubut,Lesiones leves,2020-12-29,M
Chubut,Lesiones graves agravadas,2020-12-29,M
Chubut,Lesiones leves,2020-12-29,M
Chubut,Lesiones leves,2020-12-29,M
Chubut,Lesiones leves,2020-12-29,M
Chubut,Lesiones leves,2020-12-29,M
Chubut,Hurto,2020-12-29,M
Chubut,Hurto,2020-12-29,M
Chubut,Amenazas,2020-12-30,M
Chubut,Amenazas,2020-12-30,M
Chubut,Estafa,2020-12-30,M
Chubut,Hurto,2020-12-30,F
Chubut,Lesiones leves,2020-12-30,F
Chubut,Estafa,2020-12-30,M
Chubut,Estafa,2020-12-30,M
Chubut,Estafa,2020-12-30,M
Chubut,Amenazas,2020-12-30,M
Chubut,Amenazas,2021-01-04,M
Chubut,Amenazas,2021-01-04,M
Chubut,Lesiones leves,2021-01-04,M
Chubut,Lesiones leves,2021-01-04,M
Chubut,Lesiones leves,2021-01-04,M
Chubut,Lesiones leves,2021-01-04,M
Chubut,Lesiones leves,2021-01-04,M
Chubut,Lesiones leves,2021-01-04,M
Chubut,Lesiones leves,2021-01-04,M
Chubut,Lesiones leves,2021-01-04,M
Chubut,Amenazas,2021-01-05,M
Chubut,Amenazas,2021-01-05,M
Chubut,Amenazas,2021-01-05,M
Chubut,Robo,2021-01-06,M
Chubut,Robo,2021-01-06,M
Chubut,Robo,2021-01-06,M
Chubut,Amenazas,2021-01-06,M
Chubut,Violación de domicilio,2021-01-06,M
Chubut,Daños,2021-01-06,M
Chubut,Amenazas,2021-01-06,M
Chubut,Amenazas,2021-01-06,F
Chubut,Amenazas,2021-01-07,M
Chubut,Lesiones leves,2021-01-08,M
Chubut,Lesiones leves,2021-01-08,M
Chubut,Amenazas,2021-01-08,M
Chubut,Amenazas,2021-01-08,M
Chubut,Daños,2021-01-08,F
Chubut,Amenazas,2021-01-08,M
Chubut,Amenazas,2021-01-08,M
Chubut,Amenazas,2021-01-08,M
Chubut,Lesiones graves,2021-01-08,M
Chubut,Amenazas,2021-01-11,F
Chubut,Daños,2021-01-11,M
Chubut,Amenazas,2021-01-11,M
Chubut,Abuso sexual,2021-01-12,M
Chubut,Resistencia o desobediencia militar,2021-01-12,M
Chubut,Resistencia o desobediencia militar,2021-01-12,M
Chubut,Resistencia o desobediencia militar,2021-01-12,M
Chubut,Usurpación,2021-01-13,M
Chubut,Usurpación,2021-01-13,M
Chubut,Desobediencia a la autoridad,2021-01-14,M
Chubut,Desobediencia a la autoridad,2021-01-14,F
Chubut,Desobediencia a la autoridad,2021-01-14,M
Chubut,Desobediencia a la autoridad,2021-01-14,F
Chubut,Desobediencia a la autoridad,2021-01-14,M
Chubut,Lesiones leves,2021-01-14,M
Chubut,Hurto,2021-01-15,F
Chubut,Amenazas,2021-01-15,M
Chubut,Lesiones leves,2021-01-18,M
Chubut,Amenazas,2021-01-20,M
Chubut,Hurto,2021-01-20,M
Chubut,Desobediencia a la autoridad,2021-01-20,M
Chubut,Atentado contra la autoridad,2021-01-22,M
Chubut,Amenazas,2021-01-22,M
Chubut,Lesiones leves,2021-01-25,F
Chubut,Amenazas,2021-01-25,F
Chubut,Daños,2021-01-25,F
Chubut,Lesiones leves,2021-01-25,M
Chubut,Defraudación agravada,2021-01-26,M
Chubut,Lesiones leves,2021-01-26,M
Chubut,Abuso sexual,2021-01-26,M
Chubut,Lesiones leves,2021-01-27,M
Chubut,Lesiones leves,2021-01-27,F
Chubut,Tenencia y portación de armas y explosivos,2021-01-28,M
Chubut,Tenencia y portación de armas y explosivos,2021-01-28,M
Chubut,Amenazas,2021-01-28,M
Chubut,Amenazas,2021-01-28,F
Chubut,Desobediencia a la autoridad,2021-01-29,M
Chubut,Desobediencia a la autoridad,2021-01-29,M
Chubut,Resistencia o desobediencia a un funcionario público,2021-02-01,M
Chubut,Amenazas,2021-02-01,F
Chubut,Hurto,2021-02-01,M
Chubut,Hurto,2021-02-01,M
Chubut,Lesiones leves,2021-02-01,M
Chubut,Amenazas,2021-02-01,M
Chubut,Robo,2021-02-01,M
Chubut,Lesiones leves,2021-02-01,M
Chubut,Amenazas,2021-02-01,M
Chubut,Robo,2021-02-01,M
Chubut,Amenazas,2021-02-03,M
Chubut,Homicidio,2021-02-03,M
Chubut,Abuso de arma,2021-02-03,M
Chubut,Homicidio,2021-02-03,M
Chubut,Abuso de arma,2021-02-03,M
Chubut,Lesiones leves,2021-02-08,F
Chubut,Daños,2021-02-08,F
Chubut,Lesiones leves,2021-02-10,M
Chubut,Desobediencia a la autoridad,2021-02-11,F
Chubut,Desobediencia a la autoridad,2021-02-11,F
Chubut,Violación de medidas contra epidemias,2021-02-17,M
Chubut,Violación de medidas contra epidemias,2021-02-17,M
Chubut,Robo,2021-02-26,M
Chubut,Robo,2021-02-26,M
Chubut,Amenazas,2016-03-09,M
Chubut,Estafa,2018-02-05,M
Chubut,Lesiones culposas graves o gravísimas,2018-11-09,M
Chubut,Robo,2018-11-21,M
Chubut,Robo,2018-11-21,M
Chubut,Ciberacoso sexual infantil (Grooming),2018-12-19,M
Chubut,Ciberacoso sexual infantil (Grooming),2018-12-19,M
Chubut,Ciberacoso sexual infantil (Grooming),2018-12-19,M
Chubut,Tenencia y portación de armas y explosivos,2019-01-16,M
Chubut,Resistencia o desobediencia a un funcionario público,2019-02-16,M
Chubut,Robo,2019-03-29,M
Chubut,Amenazas,2019-08-13,M
Chubut,Tenencia y portación de armas y explosivos,2019-09-02,M
Chubut,Tenencia y portación de armas y explosivos,2019-09-02,M
Chubut,Tenencia y portación de armas y explosivos,2019-09-02,M
Chubut,Tenencia de materiales explosivos sin autorización,2019-09-30,M
Chubut,Hurto,2019-10-15,M
Chubut,Estafa,2019-10-21,M
Chubut,Lesiones leves,2019-10-21,M
Chubut,Vejaciones y apremios ilegales,2019-10-31,F
Chubut,Encubrimiento,2019-11-01,F
Chubut,Robo,2019-11-06,M
Chubut,Estafa,2019-11-12,M
Chubut,Robo,2019-11-13,M
Chubut,Violación de domicilio,2019-11-15,M
Chubut,Lesiones leves,2019-11-15,M
Chubut,Amenazas,2019-11-15,M
Chubut,Lesiones graves agravadas,2019-11-21,M
Chubut,Daños,2019-11-21,M
Chubut,Atentado contra la autoridad,2019-11-21,M
Chubut,Resistencia o desobediencia a un funcionario público,2019-11-21,M
Chubut,Daños,2019-11-21,M
Chubut,Atentado contra la autoridad,2019-11-21,M
Chubut,Resistencia o desobediencia a un funcionario público,2019-11-21,M
Chubut,Daños,2019-11-21,M
Chubut,Atentado contra la autoridad,2019-11-21,M
Chubut,Resistencia o desobediencia a un funcionario público,2019-11-21,M
Chubut,Amenazas,2019-11-22,M
Chubut,Amenazas,2019-11-25,M
Chubut,Robo,2019-11-26,M
Chubut,Amenazas,2019-11-27,M
Chubut,Robo,2019-11-28,M
Chubut,Robo,2019-11-28,M
Chubut,Tenencia y portación de armas y explosivos,2019-11-29,M
Chubut,Lesiones culposas graves o gravísimas,2019-12-17,M
Chubut,Desobediencia a la autoridad,2020-02-04,M
Chubut,Hurto,2020-04-22,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,M
Chubut,Violación de medidas contra epidemias,2020-04-23,F
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-23,F
Chubut,Violación de medidas contra epidemias,2020-04-24,F
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,F
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,F
Chubut,Violación de medidas contra epidemias,2020-04-24,F
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Violación de medidas contra epidemias,2020-04-24,M
Chubut,Desobediencia a la autoridad,2020-04-27,F
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Desobediencia a la autoridad,2020-04-27,M
Chubut,Desobediencia a la autoridad,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Desobediencia a la autoridad,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Desobediencia a la autoridad,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Desobediencia a la autoridad,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,F
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-27,M
Chubut,Abigeato simple,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-27,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-27,M
Chubut,Violación de medidas contra epidemias,2020-04-28,M
Chubut,Violación de medidas contra epidemias,2020-04-28,F
Chubut,Violación de medidas contra epidemias,2020-04-28,M
Chubut,Amenazas,2020-04-28,F
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Desobediencia a la autoridad,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,F
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Desobediencia a la autoridad,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Desobediencia a la autoridad,2020-04-29,M
Chubut,Desobediencia a la autoridad,2020-04-29,M
Chubut,Desobediencia a la autoridad,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Desobediencia a la autoridad,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Desobediencia a la autoridad,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Desobediencia a la autoridad,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,F
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Lesiones leves,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-29,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Atentado contra la autoridad,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-04-30,M
Chubut,Resistencia o desobediencia a un funcionario público,2020-04-30,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,F
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Hurto,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,F
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-04,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-05,M
Chubut,Violación de medidas contra epidemias,2020-05-06,M
